CustomerID,Quantity,Country,QuantityCanceled,CancellationRate,cluster,Recency,Frequency,Monetary,r_quartile,f_quartile,m_quartile,RFMScore,R_Level,F_Level,M_Level,RFM_Sum,RFM_Level
17408.0,3.0,United Kingdom,0.0,0.0,0,164,1,32.65,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
17409.0,105.0,United Kingdom,0.0,0.0,0,126,2,771.8500000000001,3,3,2,332,Temporarily idle,Regulars,Top 50%,8,Needs Attention
17410.0,352.0,United Kingdom,0.0,0.0,1,0,3,868.7,1,2,2,122,Highly active,Regulars,Top 50%,5,Loyal
17411.0,240.0,United Kingdom,0.0,0.0,1,76,2,569.44,2,3,3,233,Temporarily idle,Regulars,Top 75%,8,Needs Attention
17412.0,474.0,United Kingdom,0.0,0.0,1,30,5,870.2200000000001,1,1,2,112,Frequent,Stellar customer,Top 50%,4,Champions
17414.0,1380.0,United Kingdom,0.0,0.0,0,126,1,598.0,3,4,2,342,Temporarily idle,Returning customers,Top 75%,9,Require Activation
17415.0,114.0,United Kingdom,0.0,0.0,1,80,1,507.8399999999999,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
17416.0,3603.0,United Kingdom,24.0,0.006661115736885929,1,78,6,5868.73,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17418.0,139.0,United Kingdom,0.0,0.0,3,324,1,167.39000000000001,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17419.0,1462.0,United Kingdom,0.0,0.0,0,129,9,3125.55,3,1,1,311,Temporarily idle,Stellar customer,Best,5,Loyal
17420.0,169.0,United Kingdom,0.0,0.0,0,172,2,391.51,3,3,3,333,Inactive,Regulars,Top 75%,9,Require Activation
17422.0,1749.0,United Kingdom,53.0,0.030303030303030304,1,4,5,1593.98,1,1,1,111,Highly active,Stellar customer,Top 50%,3,Can't Loose Them
17423.0,314.0,United Kingdom,0.0,0.0,0,188,1,449.41999999999996,3,4,3,343,Inactive,Returning customers,Top 75%,10,Require Activation
17425.0,371.0,United Kingdom,0.0,0.0,1,61,1,688.9699999999995,1,4,2,142,Temporarily idle,Returning customers,Top 50%,7,Promising
17426.0,2541.0,United Kingdom,0.0,0.0,1,92,4,4280.589999999999,2,2,1,221,Temporarily idle,Regulars,Best,5,Loyal
17427.0,34.0,United Kingdom,0.0,0.0,1,72,1,100.8,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
17428.0,8709.0,United Kingdom,31.0,0.003559536112067976,1,6,23,15168.32,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
17429.0,624.0,United Kingdom,0.0,0.0,0,157,3,524.9200000000001,3,2,3,323,Inactive,Regulars,Top 75%,8,Needs Attention
17430.0,60.0,United Kingdom,0.0,0.0,2,454,1,112.6,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17431.0,292.0,United Kingdom,0.0,0.0,3,314,1,403.30000000000007,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17433.0,185.0,United Kingdom,0.0,0.0,1,1,1,303.16,1,4,3,143,Highly active,Returning customers,Worst,8,Needs Attention
17434.0,192.0,United Kingdom,1.0,0.005208333333333333,1,86,1,492.61,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
17436.0,48.0,United Kingdom,0.0,0.0,3,227,1,122.39999999999999,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17438.0,103.0,United Kingdom,3.0,0.02912621359223301,3,254,1,378.30000000000007,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17440.0,246.0,United Kingdom,0.0,0.0,0,186,3,186.42,3,2,4,324,Inactive,Regulars,Worst,9,Require Activation
17442.0,1260.0,United Kingdom,1.0,0.0007936507936507937,1,63,5,1917.9399999999998,1,1,1,111,Temporarily idle,Stellar customer,Best,3,Can't Loose Them
17443.0,504.0,Canada,0.0,0.0,3,249,1,534.24,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17444.0,2118.0,Canada,0.0,0.0,1,33,2,2389.1000000000004,1,3,1,131,Frequent,Regulars,Best,5,Loyal
17446.0,198.0,United Kingdom,0.0,0.0,0,177,2,120.9,3,3,4,334,Inactive,Regulars,Worst,10,Require Activation
17447.0,350.0,United Kingdom,0.0,0.0,1,72,1,372.47999999999996,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
17449.0,707.0,United Kingdom,7.0,0.009900990099009901,0,184,4,1478.5500000000002,3,2,1,321,Inactive,Regulars,Top 50%,6,Potential
17450.0,58480.0,United Kingdom,186.0,0.0031805745554035567,1,3,33,160081.81999999998,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
17451.0,755.0,United Kingdom,17.0,0.022516556291390728,1,57,4,1020.4000000000001,1,2,2,122,Temporarily idle,Regulars,Top 50%,5,Loyal
17453.0,160.0,United Kingdom,0.0,0.0,0,183,1,341.99999999999994,3,4,3,343,Inactive,Returning customers,Top 75%,10,Require Activation
17454.0,243.0,United Kingdom,0.0,0.0,0,193,4,517.53,3,2,3,323,Inactive,Regulars,Top 75%,8,Needs Attention
17455.0,66.0,United Kingdom,0.0,0.0,0,204,1,131.7,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17456.0,222.0,United Kingdom,0.0,0.0,2,454,1,249.85999999999999,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17457.0,826.0,United Kingdom,0.0,0.0,0,205,5,1737.7,4,1,1,411,Inactive,Stellar customer,Best,6,Potential
17459.0,227.0,United Kingdom,0.0,0.0,1,61,1,300.38999999999993,1,4,3,143,Temporarily idle,Returning customers,Worst,8,Needs Attention
17460.0,236.0,United Kingdom,31.0,0.13135593220338984,0,184,6,534.1800000000001,3,1,3,313,Inactive,Stellar customer,Top 75%,7,Promising
17462.0,227.0,United Kingdom,0.0,0.0,1,61,2,675.69,1,3,2,132,Temporarily idle,Regulars,Top 50%,6,Potential
17463.0,718.0,United Kingdom,5.0,0.006963788300835654,0,177,3,1212.54,3,2,2,322,Inactive,Regulars,Top 50%,7,Promising
17464.0,220.0,United Kingdom,0.0,0.0,3,247,1,289.96000000000004,4,4,3,443,Inactive,Returning customers,Worst,11,Require Activation
17466.0,133.0,United Kingdom,0.0,0.0,1,79,1,460.4100000000001,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
17469.0,615.0,United Kingdom,9.0,0.014634146341463415,1,73,4,1464.16,2,2,1,221,Temporarily idle,Regulars,Top 50%,5,Loyal
17470.0,1275.0,United Kingdom,0.0,0.0,0,188,4,816.47,3,2,2,322,Inactive,Regulars,Top 50%,7,Promising
17472.0,455.0,United Kingdom,0.0,0.0,3,288,3,697.54,4,2,2,422,Inactive,Regulars,Top 50%,8,Needs Attention
17475.0,178.0,United Kingdom,0.0,0.0,1,80,1,194.36999999999995,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
17480.0,338.0,United Kingdom,2.0,0.005917159763313609,1,78,1,506.32,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
17481.0,149.0,United Kingdom,0.0,0.0,0,154,1,260.63,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
17483.0,191.0,United Kingdom,0.0,0.0,1,94,3,414.04,2,2,3,223,Temporarily idle,Regulars,Top 75%,7,Promising
17486.0,191.0,United Kingdom,0.0,0.0,3,262,1,396.87000000000006,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17489.0,428.0,United Kingdom,0.0,0.0,1,0,2,376.64000000000004,1,3,3,133,Highly active,Regulars,Top 75%,7,Promising
17490.0,640.0,United Kingdom,21.0,0.0328125,1,74,4,1279.3400000000001,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
17491.0,1336.0,United Kingdom,1.0,0.0007485029940119761,1,75,7,2406.67,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17492.0,155.0,United Kingdom,0.0,0.0,0,220,1,374.57,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17496.0,79.0,United Kingdom,0.0,0.0,3,359,1,271.04999999999995,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17498.0,394.0,United Kingdom,0.0,0.0,1,76,1,272.21999999999997,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
17499.0,711.0,United Kingdom,0.0,0.0,3,290,1,622.88,4,4,2,442,Inactive,Returning customers,Top 75%,10,Require Activation
17501.0,160.0,United Kingdom,0.0,0.0,3,280,2,288.6,4,3,3,433,Inactive,Regulars,Worst,10,Require Activation
17504.0,1664.0,United Kingdom,0.0,0.0,0,188,9,2997.03,3,1,1,311,Inactive,Stellar customer,Best,5,Loyal
17505.0,556.0,United Kingdom,0.0,0.0,0,206,2,1145.8400000000001,4,3,2,432,Inactive,Regulars,Top 50%,9,Require Activation
17506.0,139.0,United Kingdom,3.0,0.02158273381294964,1,76,1,294.29,2,4,3,243,Temporarily idle,Returning customers,Worst,9,Require Activation
17507.0,359.0,United Kingdom,0.0,0.0,3,262,2,605.5799999999999,4,3,2,432,Inactive,Regulars,Top 75%,9,Require Activation
17508.0,289.0,Greece,0.0,0.0,3,251,1,387.31,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17509.0,3512.0,United Kingdom,3.0,0.0008542141230068337,1,58,8,6070.490000000001,1,1,1,111,Temporarily idle,Stellar customer,Best,3,Can't Loose Them
17511.0,46238.0,United Kingdom,49.0,0.001059734417578615,1,6,24,68106.06999999999,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
17512.0,1834.0,United Kingdom,1.0,0.0005452562704471102,1,38,8,1886.9499999999996,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
17513.0,254.0,United Kingdom,0.0,0.0,1,73,1,513.2,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
17514.0,135.0,United Kingdom,0.0,0.0,3,277,1,208.65,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17515.0,220.0,United Kingdom,0.0,0.0,0,207,3,571.37,4,2,3,423,Inactive,Regulars,Top 75%,9,Require Activation
17516.0,373.0,United Kingdom,0.0,0.0,1,2,4,605.6500000000001,1,2,2,122,Highly active,Regulars,Top 75%,5,Loyal
17517.0,102.0,United Kingdom,0.0,0.0,3,252,1,153.94,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17519.0,1042.0,United Kingdom,0.0,0.0,0,134,5,1488.0,3,1,1,311,Temporarily idle,Stellar customer,Top 50%,5,Loyal
17521.0,333.0,United Kingdom,0.0,0.0,0,200,2,497.7499999999999,3,3,3,333,Inactive,Regulars,Top 75%,9,Require Activation
17522.0,920.0,United Kingdom,0.0,0.0,1,95,4,907.69,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
17524.0,90.0,United Kingdom,0.0,0.0,3,362,1,145.0,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17525.0,82.0,United Kingdom,0.0,0.0,3,360,1,422.70000000000005,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17526.0,140.0,United Kingdom,23.0,0.16428571428571428,3,291,3,677.3,4,2,2,422,Inactive,Regulars,Top 50%,8,Needs Attention
17527.0,439.0,United Kingdom,0.0,0.0,1,81,3,788.2199999999999,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
17528.0,1128.0,United Kingdom,0.0,0.0,1,0,3,1574.44,1,2,1,121,Highly active,Regulars,Top 50%,4,Champions
17530.0,1130.0,United Kingdom,0.0,0.0,1,86,7,1756.2199999999996,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17531.0,136.0,United Kingdom,0.0,0.0,3,306,1,296.70000000000005,4,4,3,443,Inactive,Returning customers,Worst,11,Require Activation
17535.0,136.0,United Kingdom,0.0,0.0,3,251,1,164.39999999999998,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17536.0,6.0,United Kingdom,0.0,0.0,0,178,1,76.5,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
17537.0,369.0,United Kingdom,0.0,0.0,1,99,1,620.7500000000003,2,4,2,242,Temporarily idle,Returning customers,Top 75%,8,Needs Attention
17540.0,64.0,United Kingdom,0.0,0.0,3,317,1,268.79999999999995,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17542.0,134.0,United Kingdom,0.0,0.0,3,270,1,170.75,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17548.0,58.0,United Kingdom,58.0,1.0,3,234,1,0.0,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17550.0,86.0,United Kingdom,0.0,0.0,1,67,3,267.15999999999997,2,2,4,224,Temporarily idle,Regulars,Worst,8,Needs Attention
17551.0,142.0,United Kingdom,0.0,0.0,3,360,1,290.34,4,4,3,443,Inactive,Returning customers,Worst,11,Require Activation
17552.0,719.0,United Kingdom,0.0,0.0,1,61,4,930.4100000000001,1,2,2,122,Temporarily idle,Regulars,Top 50%,5,Loyal
17553.0,1048.0,United Kingdom,0.0,0.0,3,305,1,1487.6,4,4,1,441,Inactive,Returning customers,Top 50%,9,Require Activation
17554.0,1529.0,United Kingdom,0.0,0.0,1,30,3,1460.03,1,2,1,121,Frequent,Regulars,Top 50%,4,Champions
17555.0,156.0,United Kingdom,0.0,0.0,1,100,1,195.44999999999996,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
17556.0,101.0,United Kingdom,0.0,0.0,0,206,1,157.9,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17557.0,147.0,United Kingdom,0.0,0.0,1,82,1,288.35999999999996,2,4,3,243,Temporarily idle,Returning customers,Worst,9,Require Activation
17560.0,651.0,United Kingdom,0.0,0.0,1,69,5,854.9499999999999,2,1,2,212,Temporarily idle,Stellar customer,Top 50%,5,Loyal
17562.0,675.0,United Kingdom,4.0,0.005925925925925926,1,63,5,837.8800000000001,1,1,2,112,Temporarily idle,Stellar customer,Top 50%,4,Champions
17564.0,30.0,United Kingdom,0.0,0.0,1,81,1,119.11999999999999,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
17567.0,2328.0,United Kingdom,197.0,0.08462199312714777,1,58,7,3679.2200000000003,1,1,1,111,Temporarily idle,Stellar customer,Best,3,Can't Loose Them
17569.0,159.0,United Kingdom,0.0,0.0,1,39,1,344.13999999999993,1,4,3,143,Frequent,Returning customers,Top 75%,8,Needs Attention
17571.0,485.0,United Kingdom,0.0,0.0,0,146,3,559.55,3,2,3,323,Inactive,Regulars,Top 75%,8,Needs Attention
17572.0,95.0,United Kingdom,0.0,0.0,1,71,4,226.75,2,2,4,224,Temporarily idle,Regulars,Worst,8,Needs Attention
17573.0,183.0,United Kingdom,0.0,0.0,1,86,2,182.21,2,3,4,234,Temporarily idle,Regulars,Worst,9,Require Activation
17574.0,77.0,United Kingdom,0.0,0.0,1,36,1,185.64999999999998,1,4,4,144,Frequent,Returning customers,Worst,9,Require Activation
17576.0,1602.0,United Kingdom,9.0,0.0056179775280898875,1,2,16,2661.4000000000005,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
17578.0,138.0,United Kingdom,0.0,0.0,0,218,1,143.45999999999998,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17579.0,130.0,United Kingdom,0.0,0.0,0,138,2,270.86,3,3,4,334,Temporarily idle,Regulars,Worst,10,Require Activation
17580.0,87.0,United Kingdom,0.0,0.0,3,313,3,212.77000000000004,4,2,4,424,Inactive,Regulars,Worst,10,Require Activation
17581.0,4401.0,United Kingdom,28.0,0.006362190411270166,1,66,19,8101.889999999999,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17582.0,123.0,United Kingdom,0.0,0.0,3,237,1,175.27,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17584.0,245.0,United Kingdom,0.0,0.0,3,246,1,749.4499999999999,4,4,2,442,Inactive,Returning customers,Top 50%,10,Require Activation
17585.0,1650.0,United Kingdom,0.0,0.0,0,110,4,1116.68,3,2,2,322,Temporarily idle,Regulars,Top 50%,7,Promising
17588.0,676.0,United Kingdom,0.0,0.0,1,101,3,1240.2,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
17589.0,1630.0,United Kingdom,0.0,0.0,1,33,4,2402.92,1,2,1,121,Frequent,Regulars,Best,4,Champions
17591.0,1000.0,United Kingdom,1.0,0.001,1,74,7,2192.72,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17593.0,2249.0,United Kingdom,6.0,0.0026678523788350376,1,92,4,3229.88,2,2,1,221,Temporarily idle,Regulars,Best,5,Loyal
17594.0,550.0,United Kingdom,0.0,0.0,1,86,2,993.1800000000001,2,3,2,232,Temporarily idle,Regulars,Top 50%,7,Promising
17596.0,3697.0,United Kingdom,0.0,0.0,0,137,5,2347.4399999999996,3,1,1,311,Temporarily idle,Stellar customer,Best,5,Loyal
17597.0,1176.0,United Kingdom,0.0,0.0,1,66,1,2044.3700000000003,2,4,1,241,Temporarily idle,Returning customers,Best,7,Promising
17601.0,103.0,United Kingdom,0.0,0.0,3,239,1,116.01,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17602.0,1790.0,United Kingdom,0.0,0.0,1,86,3,2134.1899999999996,2,2,1,221,Temporarily idle,Regulars,Best,5,Loyal
17603.0,74.0,United Kingdom,0.0,0.0,1,79,1,394.72,2,4,3,243,Temporarily idle,Returning customers,Top 75%,9,Require Activation
17604.0,169.0,United Kingdom,0.0,0.0,0,188,2,309.36,3,3,3,333,Inactive,Regulars,Top 75%,9,Require Activation
17609.0,351.0,United Kingdom,0.0,0.0,1,68,3,742.0999999999998,2,2,2,222,Temporarily idle,Regulars,Top 50%,6,Potential
17611.0,2028.0,United Kingdom,4.0,0.0019723865877712033,1,36,10,2975.7699999999995,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
17612.0,1341.0,United Kingdom,6.0,0.0044742729306487695,1,96,5,1652.04,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17613.0,2043.0,United Kingdom,1.0,0.0004894762604013706,1,82,10,3758.58,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17614.0,235.0,United Kingdom,0.0,0.0,1,58,1,386.3199999999999,1,4,3,143,Temporarily idle,Returning customers,Top 75%,8,Needs Attention
17615.0,140.0,United Kingdom,0.0,0.0,0,204,3,329.6,4,2,3,423,Inactive,Regulars,Top 75%,9,Require Activation
17616.0,224.0,United Kingdom,0.0,0.0,0,174,3,571.2,3,2,3,323,Inactive,Regulars,Top 75%,8,Needs Attention
17618.0,235.0,United Kingdom,0.0,0.0,0,220,2,625.48,4,3,2,432,Inactive,Regulars,Top 75%,9,Require Activation
17619.0,124.0,United Kingdom,0.0,0.0,3,313,1,214.37000000000003,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17620.0,60.0,United Kingdom,0.0,0.0,1,30,1,81.44,1,4,4,144,Frequent,Returning customers,Worst,9,Require Activation
17621.0,310.0,United Kingdom,0.0,0.0,3,313,2,901.78,4,3,2,432,Inactive,Regulars,Top 50%,9,Require Activation
17624.0,312.0,United Kingdom,0.0,0.0,0,218,1,400.29999999999995,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17625.0,838.0,United Kingdom,0.0,0.0,0,141,2,1227.1299999999997,3,3,2,332,Highly active,Regulars,Top 50%,8,Needs Attention
17628.0,79.0,United Kingdom,0.0,0.0,1,82,1,75.75000000000001,2,4,4,244,Temporarily idle,Returning customers,Worst,10,Require Activation
17629.0,1037.0,United Kingdom,0.0,0.0,1,32,6,1392.1699999999998,1,1,2,112,Frequent,Stellar customer,Top 50%,4,Champions
17630.0,158.0,United Kingdom,0.0,0.0,0,170,2,503.5999999999999,3,3,3,333,Inactive,Regulars,Top 75%,9,Require Activation
17631.0,185.0,United Kingdom,0.0,0.0,0,138,2,416.5,3,3,3,333,Temporarily idle,Regulars,Top 75%,9,Require Activation
17633.0,498.0,United Kingdom,4.0,0.008032128514056224,1,32,3,989.5,1,2,2,122,Frequent,Regulars,Top 50%,5,Loyal
17634.0,650.0,United Kingdom,0.0,0.0,1,35,7,2077.0700000000006,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
17637.0,215.0,United Kingdom,0.0,0.0,0,116,1,338.9499999999999,3,4,3,343,Temporarily idle,Returning customers,Top 75%,10,Require Activation
17639.0,49.0,United Kingdom,0.0,0.0,0,129,1,108.5,3,4,4,344,Temporarily idle,Returning customers,Worst,11,Require Activation
17640.0,250.0,United Kingdom,0.0,0.0,1,87,1,621.6600000000001,2,4,2,242,Temporarily idle,Returning customers,Top 75%,8,Needs Attention
17642.0,474.0,United Kingdom,0.0,0.0,1,2,2,712.2900000000001,1,3,2,132,Highly active,Regulars,Top 50%,6,Potential
17643.0,71.0,United Kingdom,0.0,0.0,2,697,1,101.55000000000001,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17644.0,1352.0,United Kingdom,36.0,0.026627218934911243,1,32,8,2048.71,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
17646.0,323.0,United Kingdom,0.0,0.0,3,249,3,1008.3900000000001,4,2,2,422,Inactive,Regulars,Top 50%,8,Needs Attention
17647.0,30.0,United Kingdom,0.0,0.0,0,214,1,133.06,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17648.0,487.0,United Kingdom,0.0,0.0,1,61,4,1797.5,1,2,1,121,Temporarily idle,Regulars,Best,4,Champions
17649.0,399.0,United Kingdom,1.0,0.002506265664160401,0,139,1,861.74,3,4,2,342,Temporarily idle,Returning customers,Top 50%,9,Require Activation
17651.0,2351.0,United Kingdom,4.0,0.0017014036580178648,1,80,6,2697.9800000000005,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17652.0,1983.0,United Kingdom,18.0,0.009077155824508321,1,61,9,4036.9500000000003,1,1,1,111,Temporarily idle,Stellar customer,Best,3,Can't Loose Them
17653.0,687.0,United Kingdom,0.0,0.0,1,32,2,343.34,1,3,3,133,Frequent,Regulars,Top 75%,7,Promising
17654.0,41.0,United Kingdom,0.0,0.0,0,160,1,117.54999999999998,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
17655.0,833.0,United Kingdom,0.0,0.0,0,117,5,1903.3300000000002,3,1,1,311,Temporarily idle,Stellar customer,Best,5,Loyal
17656.0,1399.0,United Kingdom,0.0,0.0,1,1,5,1674.69,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
17658.0,216.0,United Kingdom,0.0,0.0,1,5,1,317.59999999999997,1,4,3,143,Highly active,Returning customers,Top 75%,8,Needs Attention
17659.0,981.0,United Kingdom,0.0,0.0,1,30,10,1961.8900000000003,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
17660.0,121.0,United Kingdom,0.0,0.0,0,142,1,178.75000000000003,3,4,4,344,Inactive,Returning customers,Worst,11,Require Activation
17663.0,595.0,United Kingdom,4.0,0.0067226890756302525,1,85,5,1273.17,2,1,2,212,Temporarily idle,Stellar customer,Top 50%,5,Loyal
17664.0,409.0,United Kingdom,0.0,0.0,1,35,1,326.19000000000005,1,4,3,143,Frequent,Returning customers,Top 75%,8,Needs Attention
17666.0,356.0,United Kingdom,0.0,0.0,0,214,1,409.0799999999999,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17667.0,1037.0,United Kingdom,0.0,0.0,1,5,5,2055.51,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
17669.0,1796.0,United Kingdom,0.0,0.0,1,86,6,3194.72,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17670.0,110.0,United Kingdom,0.0,0.0,3,228,1,205.7,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17671.0,524.0,United Kingdom,9.0,0.01717557251908397,1,4,3,996.0,1,2,2,122,Highly active,Regulars,Top 50%,5,Loyal
17672.0,643.0,United Kingdom,3.0,0.004665629860031105,3,283,1,1152.34,4,4,2,442,Inactive,Returning customers,Top 50%,10,Require Activation
17673.0,1369.0,United Kingdom,0.0,0.0,0,163,5,1482.5,3,1,1,311,Inactive,Stellar customer,Top 50%,5,Loyal
17674.0,672.0,United Kingdom,0.0,0.0,1,75,2,551.0400000000001,2,3,3,233,Temporarily idle,Regulars,Top 75%,8,Needs Attention
17675.0,5963.0,United Kingdom,53.0,0.008888143551903404,1,3,25,14927.92,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
17676.0,706.0,United Kingdom,0.0,0.0,1,0,5,1023.58,1,1,2,112,Highly active,Stellar customer,Top 50%,4,Champions
17677.0,8282.0,United Kingdom,25.0,0.0030185945423810675,1,35,24,13851.009999999998,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
17678.0,207.0,United Kingdom,0.0,0.0,3,264,1,298.10999999999996,4,4,3,443,Inactive,Returning customers,Worst,11,Require Activation
17679.0,678.0,United Kingdom,0.0,0.0,1,86,1,1643.2000000000005,2,4,1,241,Temporarily idle,Returning customers,Best,7,Promising
17682.0,989.0,United Kingdom,0.0,0.0,0,116,5,1899.35,3,1,1,311,Temporarily idle,Stellar customer,Best,5,Loyal
17685.0,1700.0,United Kingdom,0.0,0.0,1,1,6,2763.4300000000003,1,1,1,111,Highly active,Stellar customer,Best,3,Can't Loose Them
17686.0,2183.0,United Kingdom,0.0,0.0,1,32,6,5110.09,1,1,1,111,Frequent,Stellar customer,Best,3,Can't Loose Them
17690.0,1313.0,United Kingdom,0.0,0.0,1,102,12,3645.98,2,1,1,211,Temporarily idle,Stellar customer,Best,4,Champions
17691.0,134.0,United Kingdom,0.0,0.0,3,358,2,290.4,4,3,3,433,Inactive,Regulars,Worst,10,Require Activation
17692.0,624.0,United Kingdom,6.0,0.009615384615384616,0,161,4,718.08,3,2,2,322,Inactive,Regulars,Top 50%,7,Promising
17693.0,231.0,United Kingdom,2.0,0.008658008658008658,0,138,1,187.02,3,4,4,344,Temporarily idle,Returning customers,Worst,11,Require Activation
17694.0,184.0,United Kingdom,0.0,0.0,0,142,1,283.12000000000006,3,4,3,343,Inactive,Returning customers,Worst,10,Require Activation
17695.0,779.0,United Kingdom,0.0,0.0,0,132,2,765.3399999999999,3,3,2,332,Temporarily idle,Regulars,Top 50%,8,Needs Attention
17696.0,1323.0,United Kingdom,2.0,0.0015117157974300832,0,109,7,1903.69,3,1,1,311,Temporarily idle,Stellar customer,Best,5,Loyal
17697.0,93.0,United Kingdom,0.0,0.0,3,237,1,338.95000000000005,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17698.0,93.0,United Kingdom,0.0,0.0,3,261,1,154.95000000000002,4,4,4,444,Inactive,Returning customers,Worst,12,Require Activation
17700.0,825.0,United Kingdom,2.0,0.0024242424242424242,1,66,3,1665.9299999999998,2,2,1,221,Temporarily idle,Regulars,Best,5,Loyal
17701.0,109.0,United Kingdom,0.0,0.0,3,340,1,417.95000000000005,4,4,3,443,Inactive,Returning customers,Top 75%,11,Require Activation
17702.0,1051.0,United Kingdom,10.0,0.009514747859181731,0,109,3,1322.27,3,2,2,322,Temporarily idle,Regulars,Top 50%,7,Promising
17703.0,376.0,United Kingdom,0.0,0.0,0,110,2,490.96,3,3,3,333,Temporarily idle,Regulars,Top 75%,9,Require Activation
17704.0,343.0,United Kingdom,0.0,0.0,0,169,2,885.19,3,3,2,332,Inactive,Regulars,Top 50%,8,Needs Attention
17705.0,717.0,United Kingdom,5.0,0.00697350069735007,1,38,7,1153.2700000000002,1,1,2,112,Frequent,Stellar customer,Top 50%,4,Champions
17706.0,3541.0,United Kingdom,49.0,0.01383789889861621,1,61,14,9121.35,1,1,1,111,Temporarily idle,Stellar customer,Best,3,Can't Loose Them
